date,num_adbit,num_httpsrr,perc,adbit_perc
2023-07-25,13856,141150,22.234999448653927,9.81650726177825
2023-07-26,13853,141061,22.220979505678866,9.8205740778812
2023-07-27,13844,141006,22.21231549597517,9.818021928144901
2023-07-28,13832,140988,22.20948000189033,9.810764036655602
2023-07-29,13837,140971,22.206802035254643,9.815493966844244
2023-07-30,13848,140955,22.204281596068117,9.824412046397786
2023-07-31,13849,140918,22.19845308044927,9.827701216310194
2023-08-01,13847,140663,22.158283580913974,9.844095462203992
2023-08-02,14519,137219,22.256517888713358,10.58089623157143
2023-08-03,14535,137251,22.261708194519684,10.59008677532404
2023-08-04,14529,137261,22.263330165084163,10.58494401177319
2023-08-05,14538,137302,22.269980244398525,10.588338115977917
2023-08-06,14538,137307,22.270791229680764,10.587952544298542
2023-08-07,14538,137298,22.269331456172733,10.588646593541057
2023-08-08,14551,137335,22.275332747261302,10.595259766264972
2023-08-09,14567,137364,22.28003646189829,10.604670801665648
2023-08-10,14568,137331,22.27468395903551,10.607947222404265
2023-08-11,14583,137354,22.27841449133381,10.617091602719979
2023-08-12,14582,137371,22.281171841293425,10.615049755770869
2023-08-13,14585,137359,22.27922547661605,10.618161168907752
2023-08-14,14590,137370,22.281009644236978,10.620950717041566
2023-08-15,14602,137357,22.278901082503157,10.63069228361132
2023-08-16,14611,137059,22.230566359681703,10.660372540292867
2023-08-17,14625,137061,22.2308907537946,10.670431413750082
2023-08-18,14624,137014,22.223267492141552,10.673361846234691
2023-08-19,14635,137013,22.223105295085105,10.681468181851358
2023-08-20,14629,136992,22.2196991568997,10.678725765008176
2023-08-21,14638,137014,22.223267492141552,10.68357978016845
2023-08-22,14636,137080,22.233972497867107,10.676976947767727
2023-08-23,14639,137104,22.237865227221857,10.677296067219045
2023-08-24,14648,137116,22.23981159189923,10.682925406225387
2023-08-25,14651,137158,22.24662386827004,10.68184138001429
2023-08-26,14568,137169,22.248408035890964,10.620475471863177
2023-08-27,14564,137179,22.250030006455443,10.616785368022802
2023-08-28,14569,137184,22.25084099173768,10.62004315372055
2023-08-29,14570,137199,22.2532739475844,10.61961093010882
2023-08-30,14584,137234,22.258950844560072,10.627104070419866
2023-08-31,14582,137250,22.26154599746324,10.62440801457195
2023-09-01,14586,137279,22.266249712100223,10.625077397125562
2023-09-02,14586,137293,22.268520470890493,10.623993939967805
2023-09-03,14590,137273,22.26527652976154,10.62845570505489
2023-09-04,14591,137281,22.26657410621312,10.628564768613282
2023-09-05,14598,137285,22.267222894438916,10.633353971664786
2023-09-06,14609,137321,22.27306198847103,10.638576765389125
2023-09-07,14618,137357,22.278901082503157,10.642340761664858
